t,fl_hip,fl_thigh,fl_crank,fr_hip,fr_thigh,fr_crank,rl_hip,rl_thigh,rl_crank,rr_hip,rr_thigh,rr_crank
4.233333333333333393e-01,-0.000000000000000000e+00,1.469288887466948211e-02,2.011129376565701787e-01,-0.000000000000000000e+00,1.273439782728171543e-01,6.230410062476506722e-02,0.000000000000000000e+00,-1.273439782728174319e-01,-6.230410062475946059e-02,0.000000000000000000e+00,-1.469288887465572402e-02,-2.011129376564989302e-01
4.250000000000000444e-01,-0.000000000000000000e+00,2.233859797070908773e-02,2.039689365542531607e-01,-0.000000000000000000e+00,1.298323111405209618e-01,6.500823610203206038e-02,0.000000000000000000e+00,-1.298323111405269292e-01,-6.500823610202734193e-02,0.000000000000000000e+00,-2.233859797074073950e-02,-2.039689365542285970e-01
4.266666666666666941e-01,-0.000000000000000000e+00,2.989221752476212135e-02,2.066760193114384192e-01,-0.000000000000000000e+00,1.323125868862900789e-01,6.771345485184086799e-02,0.000000000000000000e+00,-1.323125868862908561e-01,-6.771345485184801505e-02,0.000000000000000000e+00,-2.989221752475617125e-02,-2.066760193114333122e-01
4.283333333333333437e-01,-0.000000000000000000e+00,3.734606966949757800e-02,2.092353247878788181e-01,-0.000000000000000000e+00,1.347847711822481309e-01,7.041971957049537878e-02,0.000000000000000000e+00,-1.347847711822534877e-01,-7.041971957049594777e-02,0.000000000000000000e+00,-3.734606966950387852e-02,-2.092353247878749600e-01
4.300000000000000488e-01,-0.000000000000000000e+00,4.469259176920184484e-02,2.116482101081204881e-01,-0.000000000000000000e+00,1.372488298834294296e-01,7.312699301904750093e-02,0.000000000000000000e+00,-1.372488298834261822e-01,-7.312699301903753668e-02,0.000000000000000000e+00,-4.469259176921141358e-02,-2.116482101080778555e-01
4.316666666666666985e-01,-0.000000000000000000e+00,5.192433171518182761e-02,2.139162321268558709e-01,-0.000000000000000000e+00,1.397047290301453859e-01,7.583523802603617248e-02,0.000000000000000000e+00,-1.397047290301380862e-01,-7.583523802603348019e-02,0.000000000000000000e+00,-5.192433171519040408e-02,-2.139162321268262834e-01
4.333333333333333481e-01,-0.000000000000000000e+00,5.903394287877218594e-02,2.160411284047308589e-01,-0.000000000000000000e+00,1.421524348503197532e-01,7.854441749023305386e-02,0.000000000000000000e+00,-1.421524348503246660e-01,-7.854441749023345631e-02,0.000000000000000000e+00,-5.903394287876674584e-02,-2.160411284047118463e-01
4.350000000000000533e-01,-0.000000000000000000e+00,6.601417884565462246e-02,2.180247978127125841e-01,-0.000000000000000000e+00,1.445919137617672212e-01,8.125449438332299490e-02,0.000000000000000000e+00,-1.445919137617716066e-01,-8.125449438331477925e-02,0.000000000000000000e+00,-6.601417884565652372e-02,-2.180247978127556052e-01
4.366666666666667029e-01,-0.000000000000000000e+00,7.285788804847628808e-02,2.198692808772853557e-01,-0.000000000000000000e+00,1.470231323744201068e-01,8.396543175246011514e-02,0.000000000000000000e+00,-1.470231323744235763e-01,-8.396543175244378099e-02,0.000000000000000000e+00,-7.285788804845934330e-02,-2.198692808773183849e-01
4.383333333333333526e-01,-0.000000000000000000e+00,7.955800840770664573e-02,2.215767399702922025e-01,-0.000000000000000000e+00,1.494460574925420004e-01,8.667719272292569166e-02,0.000000000000000000e+00,-1.494460574925454144e-01,-8.667719272293658572e-02,0.000000000000000000e+00,-7.955800840771302951e-02,-2.215767399703247043e-01
4.400000000000000022e-01,-0.000000000000000000e+00,8.610756208336010908e-02,2.231494394430539874e-01,-0.000000000000000000e+00,1.518606561168548974e-01,8.938974050079932787e-02,0.000000000000000000e+00,-1.518606561168537317e-01,-8.938974050079148692e-02,0.000000000000000000e+00,-8.610756208334888195e-02,-2.231494394430538486e-01
4.416666666666667074e-01,-0.000000000000000000e+00,9.249965043106785079e-02,2.245897257941056324e-01,-0.000000000000000000e+00,1.542668954466737408e-01,9.210303837533437288e-02,0.000000000000000000e+00,-1.542668954466790976e-01,-9.210303837533262428e-02,0.000000000000000000e+00,-9.249965043107379048e-02,-2.245897257941004144e-01
4.433333333333333570e-01,-0.000000000000000000e+00,9.872744924766831132e-02,2.259000079557517138e-01,-0.000000000000000000e+00,1.566647428819624432e-01,9.481704972162929845e-02,0.000000000000000000e+00,-1.566647428819664956e-01,-9.481704972162792455e-02,2.220446049250313081e-16,-9.872744924766231611e-02,-2.259000079557837160e-01
4.450000000000000067e-01,-0.000000000000000000e+00,1.047842043820759045e-01,2.270827377750375964e-01,-0.000000000000000000e+00,1.590541660253481648e-01,9.753173800303434338e-02,0.000000000000000000e+00,-1.590541660253544098e-01,-9.753173800302721019e-02,0.000000000000000000e+00,-1.047842043820872288e-01,-2.270827377750123943e-01
4.466666666666667118e-01,-0.000000000000000000e+00,1.106632277783703433e-01,2.281403907580203116e-01,-0.000000000000000000e+00,1.614351326841082790e-01,1.002470667736132803e-01,0.000000000000000000e+00,-1.614351326841057255e-01,-1.002470667735982229e-01,0.000000000000000000e+00,-1.106632277783703294e-01,-2.281403907580483170e-01
4.483333333333333615e-01,-0.000000000000000000e+00,1.163578940081532731e-01,2.290754471413355142e-01,-0.000000000000000000e+00,1.638076108720764312e-01,1.029629996806000619e-01,0.000000000000000000e+00,-1.638076108720782353e-01,-1.029629996806027958e-01,0.000000000000000000e+00,-1.163578940081442109e-01,-2.290754471413366522e-01
4.500000000000000111e-01,-0.000000000000000000e+00,1.218616373401744807e-01,2.298903733439618680e-01,-0.000000000000000000e+00,1.661715688115627532e-01,1.056795004667682308e-01,0.000000000000000000e+00,-1.661715688115577294e-01,-1.056795004667690913e-01,0.000000000000000000e+00,-1.218616373401762570e-01,-2.298903733439576214e-01
4.516666666666667163e-01,-0.000000000000000000e+00,1.271679493857728049e-01,2.305876038495842661e-01,-0.000000000000000000e+00,1.685269749351739899e-01,1.083965329727900745e-01,0.000000000000000000e+00,-1.685269749351678836e-01,-1.083965329727961807e-01,0.000000000000000000e+00,-1.271679493857770515e-01,-2.305876038495979774e-01
4.533333333333333659e-01,-0.000000000000000000e+00,1.322703773492897306e-01,2.311695235605220611e-01,-0.000000000000000000e+00,1.708737978876025132e-01,1.111140611395013966e-01,0.000000000000000000e+00,-1.708737978875966290e-01,-1.111140611395077665e-01,0.000000000000000000e+00,-1.322703773492859280e-01,-2.311695235605211451e-01
4.550000000000000155e-01,-0.000000000000000000e+00,1.371625229037715388e-01,2.316384506583892278e-01,-0.000000000000000000e+00,1.732120065273749510e-01,1.138320490102834454e-01,0.000000000000000000e+00,-1.732120065273695109e-01,-1.138320490102841254e-01,0.000000000000000000e+00,-1.371625229037637395e-01,-2.316384506584046599e-01
4.566666666666667207e-01,-0.000000000000000000e+00,1.418380417032107654e-01,2.319966200010397661e-01,-0.000000000000000000e+00,1.755415699285671483e-01,1.165504607332132209e-01,0.000000000000000000e+00,-1.755415699285693409e-01,-1.165504607332168013e-01,0.000000000000000000e+00,-1.418380417032090168e-01,-2.319966200010545598e-01
4.583333333333333703e-01,-0.000000000000000000e+00,1.462906435339286215e-01,2.322461670778486198e-01,-0.000000000000000000e+00,1.778624573824469091e-01,1.192692605633853958e-01,0.000000000000000000e+00,-1.778624573824450772e-01,-1.192692605633837027e-01,0.000000000000000000e+00,-1.462906435339264011e-01,-2.322461670778587228e-01
4.600000000000000200e-01,-0.000000000000000000e+00,1.505140930994815218e-01,2.323891125405586622e-01,-0.000000000000000000e+00,1.801746383990739386e-01,1.219884128649437877e-01,0.000000000000000000e+00,-1.801746383990616984e-01,-1.219884128649506710e-01,0.000000000000000000e+00,-1.505140930994858794e-01,-2.323891125405601610e-01
4.616666666666666696e-01,-0.000000000000000000e+00,1.545022114254419321e-01,2.324273473199527651e-01,-0.000000000000000000e+00,1.824780827088564594e-01,1.247078821133943138e-01,0.000000000000000000e+00,-1.824780827088685609e-01,-1.247078821133879162e-01,0.000000000000000000e+00,-1.545022114254350765e-01,-2.324273473199576778e-01
4.633333333333333748e-01,-0.000000000000000000e+00,1.582488778626796322e-01,2.323626183334418227e-01,-0.000000000000000000e+00,1.847727602641091038e-01,1.274276328975378347e-01,0.000000000000000000e+00,-1.847727602641116018e-01,-1.274276328975409434e-01,0.000000000000000000e+00,-1.582488778626806314e-01,-2.323626183334380202e-01
4.650000000000000244e-01,-0.000000000000000000e+00,1.617480326609751495e-01,2.321965147826149933e-01,-0.000000000000000000e+00,1.870586412404374732e-01,1.301476299216886567e-01,0.000000000000000000e+00,-1.870586412404275090e-01,-1.301476299216839938e-01,0.000000000000000000e+00,-1.617480326609722630e-01,-2.321965147826187126e-01
4.666666666666666741e-01,-0.000000000000000000e+00,1.649936800776910240e-01,2.319304550346701077e-01,-0.000000000000000000e+00,1.893356960381905041e-01,1.328678380075450915e-01,0.000000000000000000e+00,-1.893356960381925025e-01,-1.328678380075476451e-01,0.000000000000000000e+00,-1.649936800776928281e-01,-2.319304550346686089e-01
4.683333333333333792e-01,-0.000000000000000000e+00,1.679798919806551605e-01,2.315656740758928467e-01,-0.000000000000000000e+00,1.916038952838790277e-01,1.355882220963520457e-01,0.000000000000000000e+00,-1.916038952838846343e-01,-1.355882220963516016e-01,0.000000000000000000e+00,-1.679798919806538005e-01,-2.315656740758925136e-01
4.700000000000000289e-01,-0.000000000000000000e+00,1.707008118986037826e-01,2.311032115208852544e-01,-0.000000000000000000e+00,1.938632098314014562e-01,1.383087472507004978e-01,0.000000000000000000e+00,-1.938632098314040098e-01,-1.383087472506886462e-01,0.000000000000000000e+00,-1.707008118986024781e-01,-2.311032115208835891e-01
4.716666666666666785e-01,-0.000000000000000000e+00,1.731506594680921329e-01,2.305439001561593870e-01,-0.000000000000000000e+00,1.961136107633837111e-01,1.410293786565222085e-01,0.000000000000000000e+00,-1.961136107633845993e-01,-1.410293786565085528e-01,0.000000000000000000e+00,-1.731506594680913003e-01,-2.305439001561567502e-01
4.733333333333333837e-01,-0.000000000000000000e+00,1.753237352216568123e-01,2.298883549925944403e-01,-0.000000000000000000e+00,1.983550693923496477e-01,1.437500816249110691e-01,0.000000000000000000e+00,-1.983550693923591124e-01,-1.437500816249072944e-01,0.000000000000000000e+00,-1.753237352216561740e-01,-2.298883549925958281e-01
4.750000000000000333e-01,-0.000000000000000000e+00,1.772144256590391931e-01,2.291369627974681189e-01,-0.000000000000000000e+00,2.005875572619667535e-01,1.464708215940387637e-01,0.000000000000000000e+00,-2.005875572619737757e-01,-1.464708215940546954e-01,0.000000000000000000e+00,-1.772144256590372779e-01,-2.291369627974653989e-01
4.766666666666666829e-01,-0.000000000000000000e+00,1.788172085410897616e-01,2.282898720734369002e-01,-0.000000000000000000e+00,2.028110461480865656e-01,1.491915641308508289e-01,0.000000000000000000e+00,-2.028110461480867877e-01,-1.491915641308505236e-01,0.000000000000000000e+00,-1.788172085410903722e-01,-2.282898720734357068e-01
4.783333333333333881e-01,-0.000000000000000000e+00,1.801266583448278003e-01,2.273469834494233066e-01,-0.000000000000000000e+00,2.050255080598454571e-01,1.519122749328854216e-01,0.000000000000000000e+00,-2.050255080598459012e-01,-1.519122749328936650e-01,0.000000000000000000e+00,-1.801266583448278003e-01,-2.273469834494231956e-01
4.800000000000000377e-01,-0.000000000000000000e+00,1.811374518180519921e-01,2.263079404464120592e-01,-0.000000000000000000e+00,2.072309152407315891e-01,1.546329198299158936e-01,0.000000000000000000e+00,-2.072309152407357524e-01,-1.546329198299211394e-01,0.000000000000000000e+00,-1.811374518180512150e-01,-2.263079404464108657e-01
4.816666666666666874e-01,-0.000000000000000000e+00,1.818443735729698973e-01,2.251721205803617620e-01,-0.000000000000000000e+00,2.094272401695190799e-01,1.573534647857147417e-01,0.000000000000000000e+00,-2.094272401695249919e-01,-1.573534647857136037e-01,0.000000000000000000e+00,-1.818443735729706745e-01,-2.251721205803602077e-01
4.833333333333333370e-01,-0.000000000000000000e+00,1.822423216605927043e-01,2.239386267643784234e-01,-0.000000000000000000e+00,2.116144555611984002e-01,1.600738758995746691e-01,0.000000000000000000e+00,-2.116144555611893519e-01,-1.600738758995785826e-01,0.000000000000000000e+00,-1.822423216605920659e-01,-2.239386267643723449e-01
4.850000000000000422e-01,-0.000000000000000000e+00,1.823263130710895685e-01,2.226062789734381264e-01,-0.000000000000000000e+00,2.137925343678427348e-01,1.627941194080217979e-01,0.000000000000000000e+00,-2.137925343678449552e-01,-1.627941194080243514e-01,0.000000000000000000e+00,-1.823263130710910118e-01,-2.226062789734399305e-01
4.866666666666666918e-01,-0.000000000000000000e+00,1.820914891102257405e-01,2.211736061372386042e-01,-0.000000000000000000e+00,2.159614497795050436e-01,1.655141616862383924e-01,0.000000000000000000e+00,-2.159614497795088184e-01,-1.655141616862267906e-01,0.000000000000000000e+00,-1.820914891102252131e-01,-2.211736061372366891e-01
4.883333333333333415e-01,-0.000000000000000000e+00,1.815331206079635606e-01,2.196388382298796460e-01,-0.000000000000000000e+00,2.181211752248783942e-01,1.682339692496182537e-01,0.000000000000000000e+00,-2.181211752248723990e-01,-1.682339692496190031e-01,0.000000000000000000e+00,-1.815331206079662529e-01,-2.196388382298836428e-01
4.900000000000000466e-01,-0.000000000000000000e+00,1.806466129228828932e-01,2.179998985301750125e-01,-0.000000000000000000e+00,2.202716843721230222e-01,1.709535087552633559e-01,0.000000000000000000e+00,-2.202716843721211626e-01,-1.709535087552530308e-01,0.000000000000000000e+00,-1.806466129228835038e-01,-2.179998985301796477e-01
4.916666666666666963e-01,-0.000000000000000000e+00,1.794275107147217940e-01,2.162543960318991931e-01,-0.000000000000000000e+00,2.224129511295232509e-01,1.736727470033270770e-01,0.000000000000000000e+00,-2.224129511295176165e-01,-1.736727470033279097e-01,0.000000000000000000e+00,-1.794275107147226545e-01,-2.162543960319043834e-01
4.933333333333333459e-01,-0.000000000000000000e+00,1.778715024674604461e-01,2.143996179906781929e-01,-0.000000000000000000e+00,2.245449496460575900e-01,1.763916509384481912e-01,0.000000000000000000e+00,-2.245449496460612537e-01,-1.763916509384605980e-01,0.000000000000000000e+00,-1.778715024674596967e-01,-2.143996179906749178e-01
4.950000000000000511e-01,-0.000000000000000000e+00,1.759744247566417119e-01,2.124325226025824409e-01,-0.000000000000000000e+00,2.266676543120928200e-01,1.791101876510925728e-01,0.000000000000000000e+00,-2.266676543120859644e-01,-1.791101876510835522e-01,0.000000000000000000e+00,-1.759744247566364106e-01,-2.124325226025885749e-01
4.966666666666667007e-01,-0.000000000000000000e+00,1.737322662671538231e-01,2.103497318192426579e-01,-0.000000000000000000e+00,2.287810397597746515e-01,1.818283243787321701e-01,0.000000000000000000e+00,-2.287810397597776768e-01,-1.818283243787278403e-01,0.000000000000000000e+00,-1.737322662671542117e-01,-2.103497318192430743e-01
4.983333333333333504e-01,-0.000000000000000000e+00,1.711411715812966583e-01,2.081475243148224741e-01,-0.000000000000000000e+00,2.308850808636255525e-01,1.845460285072070272e-01,0.000000000000000000e+00,-2.308850808636337404e-01,-1.845460285072173801e-01,0.000000000000000000e+00,-1.711411715812923562e-01,-2.081475243148153687e-01
